image,suspected_duplicate,duplicate_type,similarity_score,recommended_action
Healthy\Image_697.jpg,Healthy\Image_SetA698.jpg,exact,0,remove (keep anchor)
Healthy\Image_697.jpg,Healthy\Image_SetB697.jpg,exact,0,remove (keep anchor)
Healthy\Image_697.jpg,Healthy\Image_SetB698.jpg,exact,0,remove (keep anchor)
Healthy\Image_699.jpg,Healthy\Image_700.jpg,exact,0,remove (keep anchor)
Healthy\Image_699.jpg,Healthy\Image_resize_671  (866).jpg,exact,0,remove (keep anchor)
Healthy\Image_699.jpg,Healthy\Image_resize_671  (867).jpg,exact,0,remove (keep anchor)
Healthy\Image_699.jpg,Healthy\Image_SetA699.jpg,exact,0,remove (keep anchor)
Healthy\Image_699.jpg,Healthy\Image_SetA700.jpg,exact,0,remove (keep anchor)
Healthy\Image_699.jpg,Healthy\Image_SetB699.jpg,exact,0,remove (keep anchor)
Healthy\Image_699.jpg,Healthy\Image_SetB700.jpg,exact,0,remove (keep anchor)
Healthy\Image_701.jpg,Healthy\Image_702.jpg,exact,0,remove (keep anchor)
Healthy\Image_701.jpg,Healthy\Image_resize_671  (868).jpg,exact,0,remove (keep anchor)
Healthy\Image_701.jpg,Healthy\Image_resize_671  (869).jpg,exact,0,remove (keep anchor)
Healthy\Image_701.jpg,Healthy\Image_SetA701.jpg,exact,0,remove (keep anchor)
Healthy\Image_701.jpg,Healthy\Image_SetA702.jpg,exact,0,remove (keep anchor)
Healthy\Image_701.jpg,Healthy\Image_SetB701.jpg,exact,0,remove (keep anchor)
Healthy\Image_701.jpg,Healthy\Image_SetB702.jpg,exact,0,remove (keep anchor)
Healthy\Image_703.jpg,Healthy\Image_704.jpg,exact,0,remove (keep anchor)
Healthy\Image_703.jpg,Healthy\Image_resize_671  (847).jpg,exact,0,remove (keep anchor)
Healthy\Image_703.jpg,Healthy\Image_resize_671  (848).jpg,exact,0,remove (keep anchor)
Healthy\Image_703.jpg,Healthy\Image_SetA703.jpg,exact,0,remove (keep anchor)
Healthy\Image_703.jpg,Healthy\Image_SetA704.jpg,exact,0,remove (keep anchor)
Healthy\Image_703.jpg,Healthy\Image_SetB703.jpg,exact,0,remove (keep anchor)
Healthy\Image_703.jpg,Healthy\Image_SetB704.jpg,exact,0,remove (keep anchor)
Healthy\Image_705.jpg,Healthy\Image_706.jpg,exact,0,remove (keep anchor)
Healthy\Image_705.jpg,Healthy\Image_resize_671  (849).jpg,exact,0,remove (keep anchor)
Healthy\Image_705.jpg,Healthy\Image_resize_671  (850).jpg,exact,0,remove (keep anchor)
Healthy\Image_705.jpg,Healthy\Image_SetA705.jpg,exact,0,remove (keep anchor)
Healthy\Image_705.jpg,Healthy\Image_SetA706.jpg,exact,0,remove (keep anchor)
Healthy\Image_705.jpg,Healthy\Image_SetB705.jpg,exact,0,remove (keep anchor)
Healthy\Image_705.jpg,Healthy\Image_SetB706.jpg,exact,0,remove (keep anchor)
Healthy\Image_707.jpg,Healthy\Image_708.jpg,exact,0,remove (keep anchor)
Healthy\Image_707.jpg,Healthy\Image_resize_671  (851).jpg,exact,0,remove (keep anchor)
Healthy\Image_707.jpg,Healthy\Image_resize_671  (852).jpg,exact,0,remove (keep anchor)
Healthy\Image_707.jpg,Healthy\Image_SetA707.jpg,exact,0,remove (keep anchor)
Healthy\Image_707.jpg,Healthy\Image_SetA708.jpg,exact,0,remove (keep anchor)
Healthy\Image_707.jpg,Healthy\Image_SetB707.jpg,exact,0,remove (keep anchor)
Healthy\Image_707.jpg,Healthy\Image_SetB708.jpg,exact,0,remove (keep anchor)
Healthy\Image_709.jpg,Healthy\Image_710.jpg,exact,0,remove (keep anchor)
Healthy\Image_709.jpg,Healthy\Image_resize_671  (853).jpg,exact,0,remove (keep anchor)
Healthy\Image_709.jpg,Healthy\Image_resize_671  (854).jpg,exact,0,remove (keep anchor)
Healthy\Image_709.jpg,Healthy\Image_SetA709.jpg,exact,0,remove (keep anchor)
Healthy\Image_709.jpg,Healthy\Image_SetA710.jpg,exact,0,remove (keep anchor)
Healthy\Image_709.jpg,Healthy\Image_SetB709.jpg,exact,0,remove (keep anchor)
Healthy\Image_709.jpg,Healthy\Image_SetB710.jpg,exact,0,remove (keep anchor)
Healthy\Image_711.jpg,Healthy\Image_712.jpg,exact,0,remove (keep anchor)
Healthy\Image_711.jpg,Healthy\Image_resize_671  (855).jpg,exact,0,remove (keep anchor)
Healthy\Image_711.jpg,Healthy\Image_resize_671  (856).jpg,exact,0,remove (keep anchor)
Healthy\Image_711.jpg,Healthy\Image_SetA711.jpg,exact,0,remove (keep anchor)
Healthy\Image_711.jpg,Healthy\Image_SetA712.jpg,exact,0,remove (keep anchor)
Healthy\Image_711.jpg,Healthy\Image_SetB711.jpg,exact,0,remove (keep anchor)
Healthy\Image_711.jpg,Healthy\Image_SetB712.jpg,exact,0,remove (keep anchor)
Healthy\Image_713.jpg,Healthy\Image_714.jpg,exact,0,remove (keep anchor)
Healthy\Image_713.jpg,Healthy\Image_resize_671  (857).jpg,exact,0,remove (keep anchor)
Healthy\Image_713.jpg,Healthy\Image_resize_671  (858).jpg,exact,0,remove (keep anchor)
Healthy\Image_713.jpg,Healthy\Image_SetA713.jpg,exact,0,remove (keep anchor)
Healthy\Image_713.jpg,Healthy\Image_SetA714.jpg,exact,0,remove (keep anchor)
Healthy\Image_713.jpg,Healthy\Image_SetB713.jpg,exact,0,remove (keep anchor)
Healthy\Image_713.jpg,Healthy\Image_SetB714.jpg,exact,0,remove (keep anchor)
Healthy\Image_715.jpg,Healthy\Image_716.jpg,exact,0,remove (keep anchor)
Healthy\Image_715.jpg,Healthy\Image_resize_671  (836).jpg,exact,0,remove (keep anchor)
Healthy\Image_715.jpg,Healthy\Image_resize_671  (837).jpg,exact,0,remove (keep anchor)
Healthy\Image_715.jpg,Healthy\Image_SetA715.jpg,exact,0,remove (keep anchor)
Healthy\Image_715.jpg,Healthy\Image_SetA716.jpg,exact,0,remove (keep anchor)
Healthy\Image_715.jpg,Healthy\Image_SetB715.jpg,exact,0,remove (keep anchor)
Healthy\Image_715.jpg,Healthy\Image_SetB716.jpg,exact,0,remove (keep anchor)
Healthy\Image_717.jpg,Healthy\Image_718.jpg,exact,0,remove (keep anchor)
Healthy\Image_717.jpg,Healthy\Image_resize_671  (838).jpg,exact,0,remove (keep anchor)
Healthy\Image_717.jpg,Healthy\Image_resize_671  (839).jpg,exact,0,remove (keep anchor)
Healthy\Image_717.jpg,Healthy\Image_SetA717.jpg,exact,0,remove (keep anchor)
Healthy\Image_717.jpg,Healthy\Image_SetA718.jpg,exact,0,remove (keep anchor)
Healthy\Image_717.jpg,Healthy\Image_SetB717.jpg,exact,0,remove (keep anchor)
Healthy\Image_717.jpg,Healthy\Image_SetB718.jpg,exact,0,remove (keep anchor)
Healthy\Image_719.jpg,Healthy\Image_720.jpg,exact,0,remove (keep anchor)
Healthy\Image_719.jpg,Healthy\Image_resize_671  (840).jpg,exact,0,remove (keep anchor)
Healthy\Image_719.jpg,Healthy\Image_resize_671  (841).jpg,exact,0,remove (keep anchor)
Healthy\Image_719.jpg,Healthy\Image_SetA719.jpg,exact,0,remove (keep anchor)
Healthy\Image_719.jpg,Healthy\Image_SetA720.jpg,exact,0,remove (keep anchor)
Healthy\Image_719.jpg,Healthy\Image_SetB719.jpg,exact,0,remove (keep anchor)
Healthy\Image_719.jpg,Healthy\Image_SetB720.jpg,exact,0,remove (keep anchor)
Healthy\Image_721.jpg,Healthy\Image_722.jpg,exact,0,remove (keep anchor)
Healthy\Image_721.jpg,Healthy\Image_resize_671  (842).jpg,exact,0,remove (keep anchor)
Healthy\Image_721.jpg,Healthy\Image_resize_671  (843).jpg,exact,0,remove (keep anchor)
Healthy\Image_721.jpg,Healthy\Image_SetA721.jpg,exact,0,remove (keep anchor)
Healthy\Image_721.jpg,Healthy\Image_SetA722.jpg,exact,0,remove (keep anchor)
Healthy\Image_721.jpg,Healthy\Image_SetB721.jpg,exact,0,remove (keep anchor)
Healthy\Image_721.jpg,Healthy\Image_SetB722.jpg,exact,0,remove (keep anchor)
Healthy\Image_723.jpg,Healthy\Image_724.jpg,exact,0,remove (keep anchor)
Healthy\Image_723.jpg,Healthy\Image_resize_671  (844).jpg,exact,0,remove (keep anchor)
Healthy\Image_723.jpg,Healthy\Image_resize_671  (845).jpg,exact,0,remove (keep anchor)
Healthy\Image_723.jpg,Healthy\Image_SetA723.jpg,exact,0,remove (keep anchor)
Healthy\Image_723.jpg,Healthy\Image_SetA724.jpg,exact,0,remove (keep anchor)
Healthy\Image_723.jpg,Healthy\Image_SetB723.jpg,exact,0,remove (keep anchor)
Healthy\Image_723.jpg,Healthy\Image_SetB724.jpg,exact,0,remove (keep anchor)
Healthy\Image_725.jpg,Healthy\Image_726.jpg,exact,0,remove (keep anchor)
Healthy\Image_725.jpg,Healthy\Image_resize_671  (823).jpg,exact,0,remove (keep anchor)
Healthy\Image_725.jpg,Healthy\Image_resize_671  (846).jpg,exact,0,remove (keep anchor)
Healthy\Image_725.jpg,Healthy\Image_SetA725.jpg,exact,0,remove (keep anchor)
Healthy\Image_725.jpg,Healthy\Image_SetA726.jpg,exact,0,remove (keep anchor)
Healthy\Image_725.jpg,Healthy\Image_SetB725.jpg,exact,0,remove (keep anchor)
Healthy\Image_725.jpg,Healthy\Image_SetB726.jpg,exact,0,remove (keep anchor)
Healthy\Image_727.jpg,Healthy\Image_728.jpg,exact,0,remove (keep anchor)
Healthy\Image_727.jpg,Healthy\Image_resize_671  (824).jpg,exact,0,remove (keep anchor)
Healthy\Image_727.jpg,Healthy\Image_resize_671  (825).jpg,exact,0,remove (keep anchor)
Healthy\Image_727.jpg,Healthy\Image_SetA727.jpg,exact,0,remove (keep anchor)
Healthy\Image_727.jpg,Healthy\Image_SetA728.jpg,exact,0,remove (keep anchor)
Healthy\Image_727.jpg,Healthy\Image_SetB727.jpg,exact,0,remove (keep anchor)
Healthy\Image_727.jpg,Healthy\Image_SetB728.jpg,exact,0,remove (keep anchor)
Healthy\Image_729.jpg,Healthy\Image_730.jpg,exact,0,remove (keep anchor)
Healthy\Image_729.jpg,Healthy\Image_resize_671  (826).jpg,exact,0,remove (keep anchor)
Healthy\Image_729.jpg,Healthy\Image_resize_671  (827).jpg,exact,0,remove (keep anchor)
Healthy\Image_729.jpg,Healthy\Image_SetA729.jpg,exact,0,remove (keep anchor)
Healthy\Image_729.jpg,Healthy\Image_SetA730.jpg,exact,0,remove (keep anchor)
Healthy\Image_729.jpg,Healthy\Image_SetB729.jpg,exact,0,remove (keep anchor)
Healthy\Image_729.jpg,Healthy\Image_SetB730.jpg,exact,0,remove (keep anchor)
Healthy\Image_731.jpg,Healthy\Image_732.jpg,exact,0,remove (keep anchor)
Healthy\Image_731.jpg,Healthy\Image_resize_671  (828).jpg,exact,0,remove (keep anchor)
Healthy\Image_731.jpg,Healthy\Image_resize_671  (829).jpg,exact,0,remove (keep anchor)
Healthy\Image_731.jpg,Healthy\Image_SetA731.jpg,exact,0,remove (keep anchor)
Healthy\Image_731.jpg,Healthy\Image_SetA732.jpg,exact,0,remove (keep anchor)
Healthy\Image_731.jpg,Healthy\Image_SetB731.jpg,exact,0,remove (keep anchor)
Healthy\Image_731.jpg,Healthy\Image_SetB732.jpg,exact,0,remove (keep anchor)
Healthy\Image_733.jpg,Healthy\Image_734.jpg,exact,0,remove (keep anchor)
Healthy\Image_733.jpg,Healthy\Image_resize_671  (830).jpg,exact,0,remove (keep anchor)
Healthy\Image_733.jpg,Healthy\Image_resize_671  (831).jpg,exact,0,remove (keep anchor)
Healthy\Image_733.jpg,Healthy\Image_SetA733.jpg,exact,0,remove (keep anchor)
Healthy\Image_733.jpg,Healthy\Image_SetA734.jpg,exact,0,remove (keep anchor)
Healthy\Image_733.jpg,Healthy\Image_SetB733.jpg,exact,0,remove (keep anchor)
Healthy\Image_733.jpg,Healthy\Image_SetB734.jpg,exact,0,remove (keep anchor)
Healthy\Image_735.jpg,Healthy\Image_736.jpg,exact,0,remove (keep anchor)
Healthy\Image_735.jpg,Healthy\Image_resize_671  (832).jpg,exact,0,remove (keep anchor)
Healthy\Image_735.jpg,Healthy\Image_resize_671  (833).jpg,exact,0,remove (keep anchor)
Healthy\Image_735.jpg,Healthy\Image_SetA735.jpg,exact,0,remove (keep anchor)
Healthy\Image_735.jpg,Healthy\Image_SetA736.jpg,exact,0,remove (keep anchor)
Healthy\Image_735.jpg,Healthy\Image_SetB735.jpg,exact,0,remove (keep anchor)
Healthy\Image_735.jpg,Healthy\Image_SetB736.jpg,exact,0,remove (keep anchor)
Healthy\Image_737.jpg,Healthy\Image_738.jpg,exact,0,remove (keep anchor)
Healthy\Image_737.jpg,Healthy\Image_resize_671  (834).jpg,exact,0,remove (keep anchor)
Healthy\Image_737.jpg,Healthy\Image_resize_671  (835).jpg,exact,0,remove (keep anchor)
Healthy\Image_737.jpg,Healthy\Image_SetA737.jpg,exact,0,remove (keep anchor)
Healthy\Image_737.jpg,Healthy\Image_SetA738.jpg,exact,0,remove (keep anchor)
Healthy\Image_737.jpg,Healthy\Image_SetB737.jpg,exact,0,remove (keep anchor)
Healthy\Image_737.jpg,Healthy\Image_SetB738.jpg,exact,0,remove (keep anchor)
Healthy\Image_739.jpg,Healthy\Image_740.jpg,exact,0,remove (keep anchor)
Healthy\Image_739.jpg,Healthy\Image_resize_671  (811).jpg,exact,0,remove (keep anchor)
Healthy\Image_739.jpg,Healthy\Image_resize_671  (812).jpg,exact,0,remove (keep anchor)
Healthy\Image_739.jpg,Healthy\Image_SetA739.jpg,exact,0,remove (keep anchor)
Healthy\Image_739.jpg,Healthy\Image_SetA740.jpg,exact,0,remove (keep anchor)
Healthy\Image_739.jpg,Healthy\Image_SetB739.jpg,exact,0,remove (keep anchor)
Healthy\Image_739.jpg,Healthy\Image_SetB740.jpg,exact,0,remove (keep anchor)
Healthy\Image_741.jpg,Healthy\Image_742.jpg,exact,0,remove (keep anchor)
Healthy\Image_741.jpg,Healthy\Image_resize_671  (813).jpg,exact,0,remove (keep anchor)
Healthy\Image_741.jpg,Healthy\Image_resize_671  (814).jpg,exact,0,remove (keep anchor)
Healthy\Image_741.jpg,Healthy\Image_SetA741.jpg,exact,0,remove (keep anchor)
Healthy\Image_741.jpg,Healthy\Image_SetA742.jpg,exact,0,remove (keep anchor)
Healthy\Image_741.jpg,Healthy\Image_SetB741.jpg,exact,0,remove (keep anchor)
Healthy\Image_741.jpg,Healthy\Image_SetB742.jpg,exact,0,remove (keep anchor)
Healthy\Image_743.jpg,Healthy\Image_744.jpg,exact,0,remove (keep anchor)
Healthy\Image_743.jpg,Healthy\Image_resize_671  (815).jpg,exact,0,remove (keep anchor)
Healthy\Image_743.jpg,Healthy\Image_resize_671  (816).jpg,exact,0,remove (keep anchor)
Healthy\Image_743.jpg,Healthy\Image_SetA743.jpg,exact,0,remove (keep anchor)
Healthy\Image_743.jpg,Healthy\Image_SetA744.jpg,exact,0,remove (keep anchor)
Healthy\Image_743.jpg,Healthy\Image_SetB743.jpg,exact,0,remove (keep anchor)
Healthy\Image_743.jpg,Healthy\Image_SetB744.jpg,exact,0,remove (keep anchor)
Healthy\Image_745.jpg,Healthy\Image_746.jpg,exact,0,remove (keep anchor)
Healthy\Image_745.jpg,Healthy\Image_resize_671  (817).jpg,exact,0,remove (keep anchor)
Healthy\Image_745.jpg,Healthy\Image_resize_671  (818).jpg,exact,0,remove (keep anchor)
Healthy\Image_745.jpg,Healthy\Image_SetA745.jpg,exact,0,remove (keep anchor)
Healthy\Image_745.jpg,Healthy\Image_SetA746.jpg,exact,0,remove (keep anchor)
Healthy\Image_745.jpg,Healthy\Image_SetB745.jpg,exact,0,remove (keep anchor)
Healthy\Image_745.jpg,Healthy\Image_SetB746.jpg,exact,0,remove (keep anchor)
Healthy\Image_747.jpg,Healthy\Image_748.jpg,exact,0,remove (keep anchor)
Healthy\Image_747.jpg,Healthy\Image_resize_671  (819).jpg,exact,0,remove (keep anchor)
Healthy\Image_747.jpg,Healthy\Image_resize_671  (820).jpg,exact,0,remove (keep anchor)
Healthy\Image_747.jpg,Healthy\Image_SetA747.jpg,exact,0,remove (keep anchor)
Healthy\Image_747.jpg,Healthy\Image_SetA748.jpg,exact,0,remove (keep anchor)
Healthy\Image_747.jpg,Healthy\Image_SetB747.jpg,exact,0,remove (keep anchor)
Healthy\Image_747.jpg,Healthy\Image_SetB748.jpg,exact,0,remove (keep anchor)
Healthy\Image_749.jpg,Healthy\Image_750.jpg,exact,0,remove (keep anchor)
Healthy\Image_749.jpg,Healthy\Image_resize_671  (821).jpg,exact,0,remove (keep anchor)
Healthy\Image_749.jpg,Healthy\Image_resize_671  (822).jpg,exact,0,remove (keep anchor)
Healthy\Image_749.jpg,Healthy\Image_SetA749.jpg,exact,0,remove (keep anchor)
Healthy\Image_749.jpg,Healthy\Image_SetA750.jpg,exact,0,remove (keep anchor)
Healthy\Image_749.jpg,Healthy\Image_SetB749.jpg,exact,0,remove (keep anchor)
Healthy\Image_749.jpg,Healthy\Image_SetB750.jpg,exact,0,remove (keep anchor)
Healthy\Image_751.jpg,Healthy\Image_752.jpg,exact,0,remove (keep anchor)
Healthy\Image_751.jpg,Healthy\Image_resize_671  (799).jpg,exact,0,remove (keep anchor)
Healthy\Image_751.jpg,Healthy\Image_resize_671  (800).jpg,exact,0,remove (keep anchor)
Healthy\Image_751.jpg,Healthy\Image_SetA751.jpg,exact,0,remove (keep anchor)
Healthy\Image_751.jpg,Healthy\Image_SetA752.jpg,exact,0,remove (keep anchor)
Healthy\Image_751.jpg,Healthy\Image_SetB751.jpg,exact,0,remove (keep anchor)
Healthy\Image_751.jpg,Healthy\Image_SetB752.jpg,exact,0,remove (keep anchor)
Healthy\Image_753.jpg,Healthy\Image_754.jpg,exact,0,remove (keep anchor)
Healthy\Image_753.jpg,Healthy\Image_resize_671  (801).jpg,exact,0,remove (keep anchor)
Healthy\Image_753.jpg,Healthy\Image_resize_671  (802).jpg,exact,0,remove (keep anchor)
Healthy\Image_753.jpg,Healthy\Image_SetA753.jpg,exact,0,remove (keep anchor)
Healthy\Image_753.jpg,Healthy\Image_SetA754.jpg,exact,0,remove (keep anchor)
Healthy\Image_753.jpg,Healthy\Image_SetB753.jpg,exact,0,remove (keep anchor)
Healthy\Image_753.jpg,Healthy\Image_SetB754.jpg,exact,0,remove (keep anchor)
Healthy\Image_755.jpg,Healthy\Image_756.jpg,exact,0,remove (keep anchor)
Healthy\Image_755.jpg,Healthy\Image_resize_671  (803).jpg,exact,0,remove (keep anchor)
Healthy\Image_755.jpg,Healthy\Image_resize_671  (804).jpg,exact,0,remove (keep anchor)
Healthy\Image_755.jpg,Healthy\Image_SetA755.jpg,exact,0,remove (keep anchor)
Healthy\Image_755.jpg,Healthy\Image_SetA756.jpg,exact,0,remove (keep anchor)
Healthy\Image_755.jpg,Healthy\Image_SetB755.jpg,exact,0,remove (keep anchor)
Healthy\Image_755.jpg,Healthy\Image_SetB756.jpg,exact,0,remove (keep anchor)
Healthy\Image_757.jpg,Healthy\Image_758.jpg,exact,0,remove (keep anchor)
Healthy\Image_757.jpg,Healthy\Image_resize_671  (805).jpg,exact,0,remove (keep anchor)
Healthy\Image_757.jpg,Healthy\Image_resize_671  (806).jpg,exact,0,remove (keep anchor)
Healthy\Image_757.jpg,Healthy\Image_SetA757.jpg,exact,0,remove (keep anchor)
Healthy\Image_757.jpg,Healthy\Image_SetA758.jpg,exact,0,remove (keep anchor)
Healthy\Image_757.jpg,Healthy\Image_SetB757.jpg,exact,0,remove (keep anchor)
Healthy\Image_757.jpg,Healthy\Image_SetB758.jpg,exact,0,remove (keep anchor)
Healthy\Image_759.jpg,Healthy\Image_760.jpg,exact,0,remove (keep anchor)
Healthy\Image_759.jpg,Healthy\Image_resize_671  (807).jpg,exact,0,remove (keep anchor)
Healthy\Image_759.jpg,Healthy\Image_resize_671  (808).jpg,exact,0,remove (keep anchor)
Healthy\Image_759.jpg,Healthy\Image_SetA759.jpg,exact,0,remove (keep anchor)
Healthy\Image_759.jpg,Healthy\Image_SetA760.jpg,exact,0,remove (keep anchor)
Healthy\Image_759.jpg,Healthy\Image_SetB759.jpg,exact,0,remove (keep anchor)
Healthy\Image_759.jpg,Healthy\Image_SetB760.jpg,exact,0,remove (keep anchor)
Healthy\Image_761.jpg,Healthy\Image_762.jpg,exact,0,remove (keep anchor)
Healthy\Image_761.jpg,Healthy\Image_resize_671  (809).jpg,exact,0,remove (keep anchor)
Healthy\Image_761.jpg,Healthy\Image_resize_671  (810).jpg,exact,0,remove (keep anchor)
Healthy\Image_761.jpg,Healthy\Image_SetA761.jpg,exact,0,remove (keep anchor)
Healthy\Image_761.jpg,Healthy\Image_SetA762.jpg,exact,0,remove (keep anchor)
Healthy\Image_761.jpg,Healthy\Image_SetB761.jpg,exact,0,remove (keep anchor)
Healthy\Image_761.jpg,Healthy\Image_SetB762.jpg,exact,0,remove (keep anchor)
Healthy\Image_763.jpg,Healthy\Image_764.jpg,exact,0,remove (keep anchor)
Healthy\Image_763.jpg,Healthy\Image_resize_671  (787).jpg,exact,0,remove (keep anchor)
Healthy\Image_763.jpg,Healthy\Image_resize_671  (788).jpg,exact,0,remove (keep anchor)
Healthy\Image_763.jpg,Healthy\Image_SetA763.jpg,exact,0,remove (keep anchor)
Healthy\Image_763.jpg,Healthy\Image_SetA764.jpg,exact,0,remove (keep anchor)
Healthy\Image_763.jpg,Healthy\Image_SetB763.jpg,exact,0,remove (keep anchor)
Healthy\Image_763.jpg,Healthy\Image_SetB764.jpg,exact,0,remove (keep anchor)
Healthy\Image_765.jpg,Healthy\Image_766.jpg,exact,0,remove (keep anchor)
Healthy\Image_765.jpg,Healthy\Image_resize_671  (789).jpg,exact,0,remove (keep anchor)
Healthy\Image_765.jpg,Healthy\Image_resize_671  (790).jpg,exact,0,remove (keep anchor)
Healthy\Image_765.jpg,Healthy\Image_SetA765.jpg,exact,0,remove (keep anchor)
Healthy\Image_765.jpg,Healthy\Image_SetA766.jpg,exact,0,remove (keep anchor)
Healthy\Image_765.jpg,Healthy\Image_SetB765.jpg,exact,0,remove (keep anchor)
Healthy\Image_765.jpg,Healthy\Image_SetB766.jpg,exact,0,remove (keep anchor)
Healthy\Image_767.jpg,Healthy\Image_768.jpg,exact,0,remove (keep anchor)
Healthy\Image_767.jpg,Healthy\Image_resize_671  (791).jpg,exact,0,remove (keep anchor)
Healthy\Image_767.jpg,Healthy\Image_resize_671  (792).jpg,exact,0,remove (keep anchor)
Healthy\Image_767.jpg,Healthy\Image_SetA767.jpg,exact,0,remove (keep anchor)
Healthy\Image_767.jpg,Healthy\Image_SetA768.jpg,exact,0,remove (keep anchor)
Healthy\Image_767.jpg,Healthy\Image_SetB767.jpg,exact,0,remove (keep anchor)
Healthy\Image_767.jpg,Healthy\Image_SetB768.jpg,exact,0,remove (keep anchor)
Healthy\Image_769.jpg,Healthy\Image_770.jpg,exact,0,remove (keep anchor)
Healthy\Image_769.jpg,Healthy\Image_resize_671  (793).jpg,exact,0,remove (keep anchor)
Healthy\Image_769.jpg,Healthy\Image_resize_671  (794).jpg,exact,0,remove (keep anchor)
Healthy\Image_769.jpg,Healthy\Image_SetA769.jpg,exact,0,remove (keep anchor)
Healthy\Image_769.jpg,Healthy\Image_SetA770.jpg,exact,0,remove (keep anchor)
Healthy\Image_769.jpg,Healthy\Image_SetB769.jpg,exact,0,remove (keep anchor)
Healthy\Image_769.jpg,Healthy\Image_SetB770.jpg,exact,0,remove (keep anchor)
Healthy\Image_771.jpg,Healthy\Image_772.jpg,exact,0,remove (keep anchor)
Healthy\Image_771.jpg,Healthy\Image_resize_671  (795).jpg,exact,0,remove (keep anchor)
Healthy\Image_771.jpg,Healthy\Image_resize_671  (796).jpg,exact,0,remove (keep anchor)
Healthy\Image_771.jpg,Healthy\Image_SetA771.jpg,exact,0,remove (keep anchor)
Healthy\Image_771.jpg,Healthy\Image_SetA772.jpg,exact,0,remove (keep anchor)
Healthy\Image_771.jpg,Healthy\Image_SetB771.jpg,exact,0,remove (keep anchor)
Healthy\Image_771.jpg,Healthy\Image_SetB772.jpg,exact,0,remove (keep anchor)
Healthy\Image_773.jpg,Healthy\Image_774.jpg,exact,0,remove (keep anchor)
Healthy\Image_773.jpg,Healthy\Image_resize_671  (797).jpg,exact,0,remove (keep anchor)
Healthy\Image_773.jpg,Healthy\Image_resize_671  (798).jpg,exact,0,remove (keep anchor)
Healthy\Image_773.jpg,Healthy\Image_SetA773.jpg,exact,0,remove (keep anchor)
Healthy\Image_773.jpg,Healthy\Image_SetA774.jpg,exact,0,remove (keep anchor)
Healthy\Image_773.jpg,Healthy\Image_SetB773.jpg,exact,0,remove (keep anchor)
